'logic_link_030' [MissionScriptElement] 101141 from helicopter_snipers_drills
	[EXECUTE ON STARTUP]
	Add element 'func_scenario_event_006' [ElementScenarioEvent] 101145 from helicopter_snipers_drills
 
'func_sequence_047' [ElementUnitSequence] 101294 from default
	[EXECUTE ON STARTUP]
	Run sequence 'hide' on unit {units/world/props/goal_units/goal_bridge} at (-3206, -47148, 4373.2797851563)
 
'logic_link_051' [MissionScriptElement] 100703 from default
	[EXECUTE ON STARTUP]
	Forbid AI nav sections 163
 
'logic_link_001' [MissionScriptElement] 100000 from default
	[EXECUTE ON STARTUP]
	Create player spawn at position (-2325, -19050, 5781.41015625)
	Create player spawn at position (-2350, -19225, 5780.2099609375)
	Create player spawn at position (-2175, -19150, 5780.7900390625)
	Create player spawn at position (-2050, -19050, 5781.3798828125)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-1375, -5100, 5633.83984375)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-1850, -11351, 5650.9702148438)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-550, -9751.0400390625, 5639.9301757813)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-2100, -7851.0400390625, 5626.8901367188)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (1000, -22476, 6802.4702148438)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-699.9990234375, -25151, 5589.3598632813)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-600, -20951, 5618.2001953125)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-1850, -20376, 5622.3100585938)
	Run sequence 'hide_dummy' on unit {units/equipment/apartment_saw/apartment_saw} at (-826.28002929688, -9489.1904296875, 5923.75)
	Run sequence 'hide_dummy' on unit {units/equipment/apartment_saw/apartment_saw} at (-1972.9399414063, -10121.599609375, 5933.2700195313)
	Run sequence 'hide_dummy' on unit {units/equipment/apartment_saw/apartment_saw} at (-2325.7099609375, -6805.41015625, 5867.8198242188)
	Run sequence 'hide_dummy' on unit {units/equipment/apartment_saw/apartment_saw} at (-1061.0400390625, -1762.3100585938, 5593.1899414063)
	Run sequence 'hide_dummy' on unit {units/equipment/apartment_saw/apartment_saw} at (-676.60498046875, -2594.0500488281, 5756)
	Run sequence 'hide' on unit {units/vehicles/alaska_plane/alaska_plane} at (-3318.6799316406, -22575.900390625, 7121.4799804688)
	Run sequence 'hidden' on unit {units/vehicles/helicopter/helicopter_ranger/helicopter_cops} at (-1250, -11075, 6024.1098632813)
	Execute element 'logic_link_074' [MissionScriptElement] 101599 from default (DELAY 4)
 
'ai_graph_003' [ElementAIGraph] 101748 from default
	[EXECUTE ON STARTUP]
	Forbid AI nav sections 31, 33
 
'func_sequence_032' [ElementUnitSequence] 101718 from default
	[EXECUTE ON STARTUP]
	Run sequence 'disable_collision' on unit {units/dev_tools/level_tools/dev_collision_5m_netsync} at (-1077, -1921, 6282.3500976563)
	Run sequence 'disable_collision' on unit {units/dev_tools/level_tools/dev_collision_5m_netsync} at (-906.86499023438, -1824.8800048828, 6240.3500976563)
	Run sequence 'disable_collision' on unit {units/dev_tools/level_tools/dev_collision_5m_netsync} at (-1089.6099853516, -1413.6600341797, 6140.3500976563)
 
'func_sequence_027' [ElementUnitSequence] 101674 from default
	[EXECUTE ON STARTUP]
	Run sequence 'interaction_off' on unit {units/world/props/ejection_seat/ejection_seat} at (-3318.6799316406, -22575.900390625, 7121.4799804688)
 
'func_sequence_042' [ElementUnitSequence] 101866 from default
	[EXECUTE ON STARTUP]
	Run sequence 'hide' on unit {units/vehicles/animated_cars/vehicle_bridge_explosion/vehicle_bridge_explosion} at (-2389, -2596, 5663.8500976563)
	Run sequence 'hide' on unit {units/vehicles/animated_cars/vehicle_bridge_explosion/vehicle_bridge_explosion} at (-1803, -2580, 5672)
	Run sequence 'hide' on unit {units/vehicles/animated_cars/vehicle_bridge_explosion/vehicle_bridge_explosion} at (-2390, -2592, 5662.7299804688)
	Run sequence 'hide' on unit {units/vehicles/animated_cars/vehicle_bridge_explosion/vehicle_bridge_explosion} at (-2393, -2592, 5662.4799804688)
	Run sequence 'hide' on unit {units/vehicles/animated_cars/vehicle_bridge_explosion/vehicle_bridge_explosion} at (-2392, -2590, 5664.0400390625)
 
'func_diff_level_check_006' [ElementDifficultyLevelCheck] 102123 from default
	[EXECUTE ON STARTUP]
	If difficulty is at least Normal then perform:
		Toggle OFF element 'ai_spawn_enemy_001' [ElementSpawnEnemyDummy] 101259 from default
		Toggle OFF element 'ai_spawn_enemy_037' [ElementSpawnEnemyDummy] 101299 from default
		Toggle OFF element 'ai_spawn_enemy_071' [ElementSpawnEnemyDummy] 100408 from default
		Toggle OFF element 'ai_spawn_enemy_075' [ElementSpawnEnemyDummy] 101307 from default
 
'ai_graph_006' [ElementAIGraph] 101787 from default
	[EXECUTE ON STARTUP]
	Allow AI nav sections 43
 
'startup' [MissionScriptElement] 500000 from nav_links
	[EXECUTE ON STARTUP]
	If difficulty is in {Easy} and the current mode is in {assault, control} and the player count is 4 and the platform is 'WIN32' then perform:
		Create navigation link for enemies from position (-1759.6500244141, -12234.799804688, 5804.7202148438) to (-1077.1199951172, -11490.099609375, 5802.240234375) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1227.9699707031, -21471.69921875, 5762.7202148438) to (-1619.4399414063, -21141, 5767.2099609375) with action jump_over_1m_var8
		Create navigation link for enemies from position (-1734.2900390625, -30993.30078125, 5673.7202148438) to (-2103.0900878906, -29956.400390625, 5678.1098632813) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1792.2800292969, -30847.19921875, 5678.7202148438) to (-2163.8400878906, -29812.30078125, 5680.8798828125) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1687.7299804688, -30805.599609375, 5677.7202148438) to (-2127.919921875, -29796.599609375, 5681.1801757813) with action run_fwd_turn_r_var1
	If difficulty is in {Normal} and the current mode is in {assault, control} and the player count is 4 and the platform is 'WIN32' then perform:
		Create objective for enemies around position (-1103.1899414063, -12039.200195313, 5806.0297851563) with action move_std_corner_run_l
		Create navigation link for enemies from position (-916.71502685547, -12273.299804688, 5804.7202148438) to (-1533.4799804688, -11376, 5801.4501953125) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1759.6500244141, -12234.799804688, 5804.7202148438) to (-1077.1199951172, -11490.099609375, 5802.240234375) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1022.1099853516, -12125.400390625, 5805.7202148438) to (-1145.8699951172, -10565.700195313, 5795.8598632813) with action so_run_fwd
		Create navigation link for enemies from position (-1569.1600341797, -10481.099609375, 5794.7202148438) to (-1427.2099609375, -8909.7197265625, 5784.4399414063) with action so_run_fwd
		Create navigation link for enemies from position (-1416.9399414063, -9173.3203125, 5792.7202148438) to (-1543.4100341797, -7599.1298828125, 5775.3999023438) with action so_run_fwd
		Create navigation link for enemies from position (-2385.6499023438, -4169.4301757813, 5775.7202148438) to (-2389.9399414063, -5735.8901367188, 5768.1499023438) with action so_run_fwd
		Create navigation link for enemies from position (-320.83700561523, -4196.9799804688, 5775.7202148438) to (-384.53698730469, -5763.6201171875, 5780.2700195313) with action so_run_fwd
		Create navigation link for enemies from position (-1608.1099853516, -10282.700195313, 5794.7202148438) to (-2262.9299316406, -9405.1298828125, 5789.83984375) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-2188.6398925781, -15086.900390625, 5802.7202148438) to (-1711.8599853516, -14188.799804688, 5815.2001953125) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1494.9399414063, -17495.400390625, 5802.7202148438) to (-1297.3199462891, -15938.299804688, 5803.1201171875) with action so_run_fwd
		Create navigation link for enemies from position (-1264.0100097656, -20065, 5778.7202148438) to (-2041.6199951172, -19236.900390625, 5780.3500976563) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-2375.6899414063, -7558.5600585938, 5778.7202148438) to (-1864.1899414063, -6685.330078125, 5777.8798828125) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1698.2099609375, -6197.9501953125, 5763.7202148438) to (-1286.2099609375, -5194.8701171875, 5758.7998046875) with action so_run_fwd
		Create navigation link for enemies from position (-458.80801391602, -7544.5, 5775.7202148438) to (-589.21801757813, -5981.2797851563, 5764.3500976563) with action so_run_fwd
		Create navigation link for enemies from position (-1378.2199707031, -19276.5, 5778.7202148438) to (-1605.2099609375, -19255.19921875, 5780.2299804688) with action jump_over_1m_shoot_var1
		Create navigation link for enemies from position (-1381.2099609375, -19443.69921875, 5778.7202148438) to (-1606.9200439453, -19398.099609375, 5788.2001953125) with action jump_over_1m_shoot_var1
		Create navigation link for enemies from position (-1361.9200439453, -18833.30078125, 5802.7202148438) to (-2235.3400878906, -18159, 5796.740234375) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-564.55102539063, -18648.30078125, 5793.7202148438) to (-1119.9399414063, -17798.599609375, 5790.2797851563) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-822.77801513672, -20759.5, 5769.7202148438) to (-1586.4699707031, -20101.19921875, 5774.3901367188) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-727.83502197266, -20806.30078125, 5769.7202148438) to (-1642.7700195313, -20382.5, 5772.4501953125) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1379.2399902344, -20941.69921875, 5767.7202148438) to (-1599.8900146484, -20905.099609375, 5768.83984375) with action jump_over_1m_shoot_var1
		Create navigation link for enemies from position (-938.81500244141, -21592, 5767.7202148438) to (-1784.1400146484, -20886.099609375, 5768.9702148438) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-491.78799438477, -22613.69921875, 5767.7202148438) to (-1337.6800537109, -21295.900390625, 5766.1401367188) with action so_run_fwd
		Create navigation link for enemies from position (-674.39202880859, -22465.599609375, 5767.7202148438) to (-1282.4899902344, -21023.30078125, 5768.0200195313) with action so_run_fwd
		Create navigation link for enemies from position (-1108.8299560547, -22392, 5759.7202148438) to (-1972.1400146484, -23084.69921875, 5753.7900390625) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1143.4000244141, -22345, 5762.7202148438) to (-1653.4100341797, -22266.599609375, 5759.4399414063) with action jump_over_1m_var9
		Create navigation link for enemies from position (-1392.8900146484, -22770.69921875, 5756.7202148438) to (-1606.4100341797, -22776.30078125, 5755.919921875) with action jump_over_1m_var10
		Create navigation link for enemies from position (-644.17602539063, -22284.099609375, 5767.7202148438) to (-1479.3599853516, -21705, 5763.3198242188) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-694.94097900391, -24579.900390625, 5757.7202148438) to (-987.15600585938, -23035.099609375, 5754.1401367188) with action so_run_fwd
		Create navigation link for enemies from position (-2170.5, -24638.30078125, 5757.7202148438) to (-2344.2800292969, -23082.30078125, 5758.0200195313) with action so_run_fwd
		Create navigation link for enemies from position (-1719.1899414063, -24589, 5754.7202148438) to (-1903.8900146484, -23034.80078125, 5754.1401367188) with action so_run_fwd
		Create navigation link for enemies from position (-3346.6899414063, -21514.69921875, 5921.7202148438) to (-2636.8100585938, -22345.900390625, 5920.4799804688) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-4149.6401367188, -22017, 5922.7202148438) to (-3450.5100097656, -22752.900390625, 5920.4799804688) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-4132.8598632813, -22206, 5921.7202148438) to (-3300.6201171875, -21495.30078125, 5920.4799804688) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-4194.5698242188, -22276.19921875, 6519.7202148438) to (-3361.7900390625, -21555.19921875, 6520.4799804688) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-4195.240234375, -22114.19921875, 6832.7202148438) to (-3476.6298828125, -22848, 6820.4799804688) with action run_fwd_turn_l_var1
		Create objective for enemies around position (-2647.6599121094, -22193.400390625, 5920.4799804688) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1227.9699707031, -21471.69921875, 5762.7202148438) to (-1619.4399414063, -21141, 5767.2099609375) with action jump_over_1m_var8
		Create navigation link for enemies from position (-1734.2900390625, -30993.30078125, 5673.7202148438) to (-2103.0900878906, -29956.400390625, 5678.1098632813) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1792.2800292969, -30847.19921875, 5678.7202148438) to (-2163.8400878906, -29812.30078125, 5680.8798828125) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1687.7299804688, -30805.599609375, 5677.7202148438) to (-2127.919921875, -29796.599609375, 5681.1801757813) with action run_fwd_turn_r_var1
	If difficulty is in {Hard} and the current mode is in {assault, control} and the player count is 4 and the platform is 'WIN32' then perform:
		Create navigation link for enemies from position (-1597.3499755859, -12324.599609375, 5802.7202148438) to (-1577.4599609375, -10782.400390625, 5806.3901367188) with action so_run_fwd
		Create navigation link for enemies from position (-2220.9799804688, -12303.299804688, 5805.7202148438) to (-1954.5, -10775.599609375, 5797.3100585938) with action so_run_fwd
		Create objective for enemies around position (-1103.1899414063, -12039.200195313, 5806.0297851563) with action move_std_corner_run_l
		Create navigation link for enemies from position (-916.71502685547, -12273.299804688, 5804.7202148438) to (-1533.4799804688, -11376, 5801.4501953125) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1759.6500244141, -12234.799804688, 5804.7202148438) to (-1077.1199951172, -11490.099609375, 5802.240234375) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-1022.1099853516, -12125.400390625, 5805.7202148438) to (-1145.8699951172, -10565.700195313, 5795.8598632813) with action so_run_fwd
		Create navigation link for enemies from position (-854.67199707031, -11340.299804688, 5795.7202148438) to (-854.90600585938, -9774.83984375, 5790.41015625) with action so_run_fwd
		Create navigation link for enemies from position (-1569.1600341797, -10481.099609375, 5794.7202148438) to (-1427.2099609375, -8909.7197265625, 5784.4399414063) with action so_run_fwd
		Create navigation link for enemies from position (-509.81100463867, -9829.6904296875, 5791.7202148438) to (-773.4990234375, -8739.8701171875, 5783.2700195313) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-1416.9399414063, -9173.3203125, 5792.7202148438) to (-1543.4100341797, -7599.1298828125, 5775.3999023438) with action so_run_fwd
		Create navigation link for enemies from position (-734.38897705078, -8627.419921875, 5778.7202148438) to (-864.86999511719, -7046.509765625, 5771.580078125) with action so_run_fwd
		Create navigation link for enemies from position (-2166.0400390625, -7288.5, 5778.7202148438) to (-1862.7700195313, -6225.9501953125, 5765.9301757813) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-2385.6499023438, -4169.4301757813, 5775.7202148438) to (-2389.9399414063, -5735.8901367188, 5768.1499023438) with action so_run_fwd
		Create navigation link for enemies from position (-320.83700561523, -4196.9799804688, 5775.7202148438) to (-384.53698730469, -5763.6201171875, 5780.2700195313) with action so_run_fwd
		Create navigation link for enemies from position (-1608.1099853516, -10282.700195313, 5794.7202148438) to (-2262.9299316406, -9405.1298828125, 5789.83984375) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-3064.1201171875, -22695.900390625, 6823.7202148438) to (-3409.919921875, -22878.19921875, 7120.4799804688) with action jump_up_3m_var1
		Create navigation link for enemies from position (-3099.5200195313, -22825.900390625, 5921.7202148438) to (-2709.5600585938, -22701.30078125, 6220.4799804688) with action jump_up_3m_var1
		Create navigation link for enemies from position (-2188.6398925781, -15086.900390625, 5802.7202148438) to (-1711.8599853516, -14188.799804688, 5815.2001953125) with action run_fwd_turn_l_var1
		Create navigation link for enemies from position (-873.31201171875, -15443.599609375, 5815.7202148438) to (-647.90197753906, -13897.799804688, 5817.2099609375) with action so_run_fwd
		Create navigation link for enemies from position (-340.21200561523, -16616.400390625, 5816.7202148438) to (-974.00598144531, -15184.900390625, 5808.3198242188) with action so_run_fwd
		Create navigation link for enemies from position (-1494.9399414063, -17495.400390625, 5802.7202148438) to (-1297.3199462891, -15938.299804688, 5803.1201171875) with action so_run_fwd
		Create navigation link for enemies from position (-2027.0799560547, -19313.19921875, 5787.7202148438) to (-2259.9399414063, -17776.80078125, 5792.3198242188) with action so_run_fwd
		Create navigation link for enemies from position (-1264.0100097656, -20065, 5778.7202148438) to (-2041.6199951172, -19236.900390625, 5780.3500976563) with action run_fwd_turn_r_var1
		Create navigation link for enemies from position (-2091.8898925781, -21761.30078125, 5773.7202148438) to (-1998.2600097656, -20222.400390625, 5848.9599609375) with action so_run_fwd
